Inntekt/Utgift	Kategori L1	Kategori L2	Kategori L3	Kategori L4	Enhet	Kapitel	Postnr	Linje	Beløp
Utgift	Fastland	Kunnskapsdepartementet	Kompetansepolitikk og livslang læring	Folkehøyskoler	Tiltak for livslang læring	258	21	Spesielle driftsutgifter, kan overføres	-74329000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Universiteter og høyskoler	260	50	Statlige universiteter og høyskoler, kan nyttes under post 70	-44133668000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Universiteter og høyskoler	260	70	Private høyskoler, kan nyttes under post 50	-2311831000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Studentvelferd	270	74	Tilskudd til velferdsarbeid mv.	-90867000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Studentvelferd	270	75	Tilskudd til bygging av studentboliger	-559970000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Nasjonalt organ for kvalitet i utdanningen	271	1	Driftsutgifter	-135052000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Nasjonalt organ for kvalitet i utdanningen	271	21	Spesielle driftsutgifter	-4478000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Tiltak for internasjonalisering og høyere utdanning	272	71	Tilskudd til tiltak for internasjonalisering, kan overføres	-172829000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Tiltak for internasjonalisering og høyere utdanning	272	72	Tilskudd til tiltak for høyere utdanning, kan overføres	-156808000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Kunnskapssektorens tjenesteleverandør - Sikt	273	50	Virksomhetskostnader	-442769000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Universitetssenteret på Svalbard	274	70	Tilskudd til Universitetssenteret på Svalbard	-184099000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Tiltak for høyere utdanning og forskning	275	21	Spesielle driftsutgifter, kan overføres, kan nyttes under post 70	-49565000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Tiltak for høyere utdanning og forskning	275	70	Tilskudd, kan nyttes under post 21	-79493000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	De nasjonale forskningsetiske komiteene	284	1	Driftsutgifter	-21739000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Norges forskningsråd	285	1	Driftsutgifter	-804120000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Norges forskningsråd	285	21	Spesielle driftsutgifter	-47214000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Norges forskningsråd	285	71	Strategiske forskningsprioriteringer, kan overføres	-2950898000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Norges forskningsråd	285	72	Langsiktig, grunnleggende forskning, kan overføres	-1663129000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Norges forskningsråd	285	73	Grunnbevilgning til samfunnsvitenskapelige forskningsinstitutter	-253626000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Norges forskningsråd	285	75	Avsetning til usikker framdrift	-500000000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Internasjonale samarbeidstiltak	288	21	Spesielle driftsutgifter	-14121000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Internasjonale samarbeidstiltak	288	72	Internasjonale grunnforskningsorganisasjoner	-426307000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Internasjonale samarbeidstiltak	288	73	EUs rammeprogram for forskning og innovasjon	-3450703000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Internasjonale samarbeidstiltak	288	74	EUs program for utdanning, opplæring, ungdom og idrett	-1211287000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Internasjonale samarbeidstiltak	288	75	UNESCO-kontingent	-24365000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Internasjonale samarbeidstiltak	288	76	UNESCO-formål	-700000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Vitenskapelige priser	289	51	Holbergprisen	-19341000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Vitenskapelige priser	289	71	Abelprisen	-18781000
Utgift	Fastland	Kunnskapsdepartementet	Høyere utdanning og forskning	Universiteter og høyskoler	Vitenskapelige priser	289	72	Kavliprisen	-12845000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Administrasjon	Kultur- og likestillingsdepartementet	Kultur- og likestillingsdepartementet	300	1	Driftsutgifter	-203584000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Administrasjon	Kultur- og likestillingsdepartementet	Kultur- og likestillingsdepartementet	300	21	Spesielle driftsutgifter	-1200000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Administrasjon	Kultur- og likestillingsdepartementet	Kultur- og likestillingsdepartementet	300	78	Tilskudd til priser og konkurranser m.m.	-9925000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Administrasjon	Kultur- og likestillingsdepartementet	Kultur- og likestillingsdepartementet	300	79	Til disposisjon	-14500000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Frivillighetsformål	Frivillighetsformål	Frivillighetsformål	315	21	Forskning, utredning og spesielle driftsutgifter, kan overføres	-13200000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Frivillighetsformål	Frivillighetsformål	Frivillighetsformål	315	60	Tilskudd til frivilligsentraler	-271250000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Frivillighetsformål	Frivillighetsformål	Frivillighetsformål	315	70	Merverdiavgiftskompensasjon til frivillige organisasjoner	-2650000000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Frivillighetsformål	Frivillighetsformål	Frivillighetsformål	315	71	Strømstøtteordning for frivillige organisasjoner	-58226000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Frivillighetsformål	Frivillighetsformål	Frivillighetsformål	315	73	Tilskudd til studieforbund m.m.	-197750000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Frivillighetsformål	Frivillighetsformål	Frivillighetsformål	315	75	Aktivitetsstøtta	-23502000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Frivillighetsformål	Frivillighetsformål	Frivillighetsformål	315	78	Frivillighetstiltak	-45580000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Frivillighetsformål	Frivillighetsformål	Frivillighetsformål	315	82	Merverdiavgiftskompensasjon ved bygging av idrettsanlegg	-389800000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Frivillighetsformål	Frivillighetsformål	Frivillighetsformål	315	86	Idrettstiltak	-71770000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Kulturdirektoratet og Kulturrådet m.m.	320	1	Driftsutgifter	-216653000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Kulturdirektoratet og Kulturrådet m.m.	320	51	Fond for lyd og bilde	-54200000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Kulturdirektoratet og Kulturrådet m.m.	320	55	Norsk kulturfond	-1009800000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Kulturdirektoratet og Kulturrådet m.m.	320	71	Statsstipend	-7250000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Kulturdirektoratet og Kulturrådet m.m.	320	72	Kunstnerstipend m.m., kan overføres	-312600000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Kulturdirektoratet og Kulturrådet m.m.	320	73	Garantiinntekter og langvarige stipend, overslagsbevilgning	-187390000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Kulturdirektoratet og Kulturrådet m.m.	320	74	Tilskudd til organisasjoner og kompetansesentre m.m.	-414505000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Kulturdirektoratet og Kulturrådet m.m.	320	75	Tilskudd til litteraturhus, kunstscener og kompanier m.m.	-338270000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Bygg og offentlige rom	322	1	Driftsutgifter	-26811000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Bygg og offentlige rom	322	21	Spesielle driftsutgifter, kan overføres	-45260000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Bygg og offentlige rom	322	50	Kunst i offentlige rom	-12975000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Bygg og offentlige rom	322	70	Nasjonale kulturbygg, kan overføres	-481300000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Musikk og scenekunst	323	1	Driftsutgifter	-108680000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Musikk og scenekunst	323	21	Spesielle driftsutgifter, kan overføres	-72000000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Musikk og scenekunst	323	22	Forsvarets musikk	-58300000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Musikk og scenekunst	323	60	Landsdelsmusikerordningen i Nord-Norge	-26390000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Musikk og scenekunst	323	70	Musikk- og scenekunstinstitusjoner	-3045020000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Allmenne kulturformål	325	1	Driftsutgifter	-74073000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Allmenne kulturformål	325	21	Forskning, utredning og spesielle driftsutgifter, kan overføres	-27000000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Allmenne kulturformål	325	60	Regionale kulturfond	-75000000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Allmenne kulturformål	325	70	Norges forskningsråd, kan overføres	-21100000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Allmenne kulturformål	325	72	Kultursamarbeid i nordområdene	-13995000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Allmenne kulturformål	325	75	EUs program for kultur og audiovisuell sektor m.m., kan overføres	-115000000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Allmenne kulturformål	325	78	Barne- og ungdomstiltak	-14750000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Allmenne kulturformål	325	82	Nobels Fredssenter	-38900000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Allmenne kulturformål	325	86	Talentutvikling	-57000000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Språk- og bibliotekformål	326	1	Driftsutgifter	-902687000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Språk- og bibliotekformål	326	21	Spesielle driftsutgifter, kan overføres	-18900000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Språk- og bibliotekformål	326	45	Større utstyrsanskaffelser og vedlikehold, kan overføres	-48000000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Språk- og bibliotekformål	326	73	Språktiltak	-39930000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Språk- og bibliotekformål	326	74	Det Norske Samlaget	-24350000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Språk- og bibliotekformål	326	75	Tilskudd til ordboksarbeid	-15200000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Språk- og bibliotekformål	326	80	Bibliotek- og litteraturtiltak	-110165000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Nidaros domkirkes restaureringsarbeider mv.	327	1	Driftsutgifter	-84737000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Nidaros domkirkes restaureringsarbeider mv.	327	21	Spesielle driftsutgifter	-4858000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Nidaros domkirkes restaureringsarbeider mv.	327	70	Utenlandske krigsgraver i Norge	-4480000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Nidaros domkirkes restaureringsarbeider mv.	327	71	Tilskudd til regionale pilegrimssentre	-9500000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Museer m.m.	328	70	Det nasjonale museumsnettverket	-2615711000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Museer m.m.	328	78	Andre museums- og kulturverntiltak	-85160000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Arkivformål	329	1	Driftsutgifter	-482278000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Arkivformål	329	21	Spesielle driftsutgifter, kan overføres	-5855000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Arkivformål	329	45	Større utstyrsanskaffelser og vedlikehold, kan overføres	-16900000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Kulturformål	Kulturdirektoratet og Kulturrådet m.m.	Arkivformål	329	78	Arkivtiltak	-10590000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Medieformål m.m.	Film- og dataspillformål	Film- og dataspillformål	334	1	Driftsutgifter	-139717000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Medieformål m.m.	Film- og dataspillformål	Film- og dataspillformål	334	21	Spesielle driftsutgifter, kan overføres	-7702000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Medieformål m.m.	Film- og dataspillformål	Film- og dataspillformål	334	50	Filmfondet	-682000000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Medieformål m.m.	Film- og dataspillformål	Film- og dataspillformål	334	72	Insentivordningen for film- og serieproduksjoner, kan overføres	-43500000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Medieformål m.m.	Film- og dataspillformål	Film- og dataspillformål	334	73	Regionale filmvirksomheter, kan overføres	-150400000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Medieformål m.m.	Film- og dataspillformål	Film- og dataspillformål	334	75	Internasjonale film- og medieavtaler, kan overføres	-22130000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Medieformål m.m.	Film- og dataspillformål	Film- og dataspillformål	334	78	Film- og dataspilltiltak	-39010000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Medieformål m.m.	Film- og dataspillformål	Medieformål	335	1	Driftsutgifter	-68858000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Medieformål m.m.	Film- og dataspillformål	Medieformål	335	21	Spesielle driftsutgifter	-4774000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Medieformål m.m.	Film- og dataspillformål	Medieformål	335	70	Kompensasjon til kommersiell allmennkringkasting	-150000000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Medieformål m.m.	Film- og dataspillformål	Medieformål	335	71	Mediestøtte	-508650000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Medieformål m.m.	Film- og dataspillformål	Medieformål	335	73	Medietiltak	-17660000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Medieformål m.m.	Film- og dataspillformål	Medieformål	335	74	Tilskudd til lokale lyd- og bildemedier, kan overføres	-23850000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Medieformål m.m.	Film- og dataspillformål	Medieformål	335	79	Norsk rikskringkasting AS - NRK	-7490680000
Utgift	Fastland	Kultur- og likestillingsdepartementet	Medieformål m.m.	Film- og dataspillformål	Kompensasjons- og vederlagsordninger	337	70	Kompensasjon for kopiering til privat bruk	-60300000
